,id,index_right,cluster,sqkm,precipitation prc_mean,SGC yld Irrigation High_mean,YAM yld Rain-fed Low_mean,CAS yld Rain-fed Low_mean,SGC yld Rain-fed High_mean,SGC evt Irrigation Low_mean,PTS evt Rain-fed Low_mean,RCP yld Irrigation Low_mean,YAM cwd Rain-fed High_mean,CON cwd Rain-fed High_mean,CON evt Irrigation Low_mean,CAS evt Rain-fed High_mean,PTS yld Rain-fed High_mean,PTS evt Irrigation High_mean,RCP yld Rain-fed High_mean,SGC yld Rain-fed Low_mean,RCP evt Rain-fed Low_mean,YAM yld Irrigation High_mean,SGC yld Irrigation Low_mean,CON yld Irrigation High_mean,CON yld Irrigation Low_mean,YAM evt Irrigation High_mean,CAS evt Irrigation Low_mean,RCP cwd Rain-fed Low_mean,SGC cwd Irrigation Low_mean,RCP yld Rain-fed Low_mean,CON cwd Rain-fed Low_mean,RCP evt Irrigation High_mean,PTS evt Rain-fed High_mean,YAM evt Rain-fed High_mean,PTS cwd Rain-fed High_mean,YAM evt Rain-fed Low_mean,PTS evt Irrigation Low_mean,CAS cwd Irrigation Low_mean,CAS yld Rain-fed High_mean,CON yld Rain-fed Low_mean,PTS cwd Irrigation High_mean,CAS evt Irrigation High_mean,CON cwd Irrigation Low_mean,PTS cwd Rain-fed Low_mean,SGC evt Rain-fed Low_mean,CON evt Rain-fed High_mean,SGC cwd Rain-fed Low_mean,RCP cwd Irrigation High_mean,SGC cwd Irrigation High_mean,CAS yld Irrigation Low_mean,CAS evt Rain-fed Low_mean,YAM yld Irrigation Low_mean,YAM cwd Rain-fed Low_mean,PTS yld Rain-fed Low_mean,PTS cwd Irrigation Low_mean,CON yld Rain-fed High_mean,PTS yld Irrigation High_mean,SGC evt Irrigation High_mean,CON evt Rain-fed Low_mean,RCP yld Irrigation High_mean,YAM cwd Irrigation High_mean,YAM evt Irrigation Low_mean,CON cwd Irrigation High_mean,PTS yld Irrigation Low_mean,CON evt Irrigation High_mean,RCP evt Irrigation Low_mean,YAM cwd Irrigation Low_mean,RCP cwd Irrigation Low_mean,CAS yld Irrigation High_mean,RCP evt Rain-fed High_mean,CAS cwd Irrigation High_mean,RCP cwd Rain-fed High_mean,CAS cwd Rain-fed High_mean,SGC cwd Rain-fed High_mean,SGC evt Rain-fed High_mean,CAS cwd Rain-fed Low_mean,YAM yld Rain-fed High_mean,LCType2,LCType5,LCType6,LCType10,geometry
183,183,0,FJI,88.48257285621284,2692.0,10995.333333333334,2562.0,1988.0,10995.333333333334,1071.0,573.0,1926.3333333333333,1.0,1.0,0.0,1000.0,6850.0,681.0,8283.0,3496.6666666666665,556.6666666666666,9014.333333333334,3468.0,4539.0,0.0,986.0,733.0,1.0,1.0,1869.3333333333333,0.0,673.6666666666666,698.0,1107.6666666666667,1.0,977.6666666666666,573.0,1.0,8952.0,0.0,1.0,842.0,0.0,1.0,1152.6666666666667,1001.0,1.0,1.0,1.0,1932.0,852.3333333333334,2560.0,1.0,2381.6666666666665,1.0,4539.0,6850.0,1285.0,0.0,8370.0,1.0,832.0,1.0,2381.6666666666665,876.3333333333334,579.0,1.0,1.0,8952.0,677.3333333333334,1.0,1.0,1.0,1.0,1398.3333333333333,1.0,9014.333333333334,1.0,,1.0,1.0,"POLYGON ((179.73555500000012 -16.29638799999989, 179.73555500000012 -16.206387999999883, 179.64555500000012 -16.206387999999883, 179.64555500000014 -16.29638799999989, 179.73555500000012 -16.29638799999989))"
184,184,0,FJI,88.28232312492757,2642.0,11299.0,2483.5,2003.25,11299.0,1023.25,559.5,1959.0,1.0,1.0,179.0,996.5,6735.0,656.0,8226.0,3592.75,544.5,9028.0,3544.25,4576.0,294.25,917.5,700.75,1.0,1.0,1897.25,0.25,649.5,671.0,1099.5,1.0,936.0,559.5,1.0,9080.0,294.75,1.0,800.25,0.25,1.0,1122.0,965.75,1.0,1.0,1.0,1941.25,835.25,2480.25,1.0,2254.25,1.0,4576.0,6735.0,1222.75,199.25,8289.25,1.0,795.5,1.0,2254.25,833.25,539.75,1.0,1.0,9080.0,657.5,1.0,1.0,1.0,1.0,1360.5,1.0,9028.0,1.0,,2.0,1.0,"POLYGON ((179.8255550000001 -16.74638799999989, 179.8255550000001 -16.65638799999989, 179.73555500000012 -16.65638799999989, 179.7355550000001 -16.74638799999989, 179.8255550000001 -16.74638799999989))"
185,185,0,FJI,88.32280118633929,2650.6666666666665,11455.0,2349.0,1988.6666666666667,11455.0,995.3333333333334,540.3333333333334,1973.0,1.0,1.0,238.66666666666666,974.3333333333334,6643.333333333333,641.0,8007.666666666667,3623.3333333333335,530.6666666666666,8750.333333333334,3555.3333333333335,4393.666666666667,392.3333333333333,893.3333333333334,681.6666666666666,1.0,1.0,1912.0,0.3333333333333333,637.3333333333334,656.3333333333334,1081.0,1.0,914.6666666666666,540.3333333333334,1.0,9140.666666666666,393.0,1.0,778.3333333333334,0.3333333333333333,1.0,1093.6666666666667,943.3333333333334,1.0,1.0,1.0,1922.0,815.3333333333334,2345.3333333333335,1.0,2085.3333333333335,1.0,4393.666666666667,6643.333333333333,1190.0,265.6666666666667,8042.333333333333,1.0,774.6666666666666,1.0,2085.3333333333335,811.0,535.0,1.0,1.0,9140.666666666666,646.0,1.0,1.0,1.0,1.0,1327.0,1.0,8750.333333333334,1.0,,,2.0,"POLYGON ((179.8255550000001 -16.656387999999897, 179.8255550000001 -16.566387999999893, 179.7355550000001 -16.566387999999893, 179.73555500000015 -16.656387999999897, 179.8255550000001 -16.656387999999897))"
186,186,0,FJI,88.44295117960712,2694.6666666666665,11089.0,2491.6666666666665,1982.6666666666667,11089.0,1054.6666666666667,566.3333333333334,1936.0,1.0,1.0,497.3333333333333,987.6666666666666,6659.0,673.0,8265.0,3526.6666666666665,550.3333333333334,9091.666666666666,3497.0,4612.666666666667,754.3333333333334,970.6666666666666,722.0,1.0,1.0,1878.6666666666667,0.6666666666666666,664.0,690.0,1094.0,1.0,966.6666666666666,566.3333333333334,1.0,8942.0,755.3333333333334,1.0,828.6666666666666,0.6666666666666666,1.0,1138.3333333333333,989.0,1.0,1.0,1.0,1926.3333333333333,842.6666666666666,2489.6666666666665,1.0,2287.6666666666665,1.0,4612.666666666667,6659.0,1265.3333333333333,563.0,8341.333333333334,1.0,819.6666666666666,1.0,2287.6666666666665,863.0,572.3333333333334,1.0,1.0,8942.0,667.6666666666666,1.0,1.0,1.0,1.0,1380.0,1.0,9091.666666666666,2.0,,1.0,,"POLYGON ((179.8255550000001 -16.386387999999894, 179.82555500000015 -16.296387999999887, 179.73555500000015 -16.296387999999887, 179.73555500000012 -16.386387999999894, 179.8255550000001 -16.386387999999894))"
187,187,0,FJI,88.48257285619336,2699.3333333333335,11034.333333333334,2525.0,1984.0,11034.333333333334,1064.0,570.0,1930.3333333333333,1.0,1.0,249.33333333333334,994.6666666666666,6735.0,677.3333333333334,8276.0,3509.3333333333335,553.6666666666666,9046.333333333334,3480.0,4572.666666666667,376.0,979.6666666666666,728.3333333333334,1.0,1.0,1873.3333333333333,0.3333333333333333,668.3333333333334,694.3333333333334,1102.0,1.0,972.6666666666666,570.0,1.0,8935.666666666666,376.3333333333333,1.0,836.6666666666666,0.3333333333333333,1.0,1146.0,995.6666666666666,1.0,1.0,1.0,1928.0,847.6666666666666,2523.0,1.0,2333.6666666666665,1.0,4572.666666666667,6735.0,1277.0,281.6666666666667,8347.0,1.0,826.6666666666666,1.0,2333.6666666666665,870.6666666666666,576.0,1.0,1.0,8935.666666666666,670.3333333333334,1.0,1.0,1.0,1.0,1390.3333333333333,1.0,9046.333333333334,1.0,,1.0,1.0,"POLYGON ((179.82555500000015 -16.29638799999989, 179.82555500000012 -16.206387999999883, 179.73555500000015 -16.206387999999883, 179.73555500000015 -16.29638799999989, 179.82555500000015 -16.29638799999989))"
188,188,0,FJI,88.28232312494703,2639.6666666666665,11257.666666666666,2514.3333333333335,2005.6666666666667,11257.666666666666,1029.6666666666667,563.6666666666666,1955.0,1.0,1.0,238.66666666666666,1002.3333333333334,6769.0,659.6666666666666,8290.0,3580.0,549.0,9075.333333333334,3539.0,4599.0,392.3333333333333,922.6666666666666,705.0,1.0,1.0,1893.3333333333333,0.3333333333333333,653.3333333333334,674.6666666666666,1106.3333333333333,1.0,941.0,563.6666666666666,1.0,9067.333333333334,393.0,1.0,805.3333333333334,0.3333333333333333,1.0,1128.6666666666667,970.6666666666666,1.0,1.0,1.0,1945.0,840.0,2511.3333333333335,1.0,2293.6666666666665,1.0,4599.0,6769.0,1230.3333333333333,265.6666666666667,8340.0,1.0,800.3333333333334,1.0,2293.6666666666665,838.0,543.0,1.0,1.0,9067.333333333334,657.3333333333334,1.0,1.0,1.0,1.0,1368.3333333333333,1.0,9075.333333333334,1.0,,2.0,,"POLYGON ((179.91555500000013 -16.74638799999989, 179.9155550000001 -16.65638799999989, 179.82555500000018 -16.65638799999989, 179.8255550000001 -16.74638799999989, 179.91555500000013 -16.74638799999989))"
189,189,0,FJI,88.36306526770181,2658.0,11370.5,2376.5,1985.0,11370.5,1009.0,546.5,1964.0,1.0,1.0,369.0,983.5,6660.5,647.5,8093.5,3588.0,537.5,8842.5,3537.5,4386.0,569.0,906.0,691.0,1.0,1.0,1904.0,0.5,645.0,663.0,1089.0,1.0,923.5,546.5,1.0,9098.0,569.5,1.0,789.5,0.5,1.0,1105.5,952.5,1.0,1.0,1.0,1921.5,823.0,2374.0,1.0,2127.0,1.0,4386.0,6660.5,1207.0,419.0,8125.5,1.0,785.0,1.0,2127.0,822.5,544.0,1.0,1.0,9098.0,655.5,1.0,1.0,1.0,1.0,1341.5,1.0,8842.5,,,1.0,1.0,"POLYGON ((179.91555500000013 -16.566387999999893, 179.91555500000013 -16.47638799999989, 179.82555500000018 -16.47638799999989, 179.8255550000001 -16.566387999999893, 179.91555500000013 -16.566387999999893))"
190,190,0,FJI,88.48257285621284,2705.5,11088.5,2484.0,1981.0,11088.5,1054.5,565.5,1935.5,1.0,1.0,374.0,987.0,6593.5,672.0,8275.0,3526.5,549.5,9091.0,3497.0,4622.5,564.0,971.5,721.5,1.0,1.0,1878.5,0.5,663.0,689.5,1093.5,1.0,965.5,566.0,1.0,8920.0,564.5,1.0,829.0,0.5,1.0,1137.0,988.0,1.0,1.0,1.0,1925.0,841.5,2482.0,1.0,2278.5,1.0,4622.5,6593.5,1266.0,422.5,8319.5,1.0,820.0,1.0,2278.5,863.0,571.5,1.0,1.0,8920.0,653.5,1.0,1.0,1.0,1.0,1379.5,1.0,9091.0,,,1.0,1.0,"POLYGON ((179.91555500000013 -16.29638799999989, 179.91555500000015 -16.206387999999883, 179.82555500000015 -16.206387999999883, 179.82555500000015 -16.29638799999989, 179.91555500000013 -16.29638799999989))"
191,191,0,FJI,82.71819906022733,2631.0,11285.0,2507.0,2008.0,11285.0,1023.0,557.0,1960.0,1.0,1.0,728.0,998.0,6689.0,667.0,8379.0,3590.0,550.0,9262.0,3558.0,4704.0,1151.0,915.0,701.0,1.0,1.0,1897.0,1.0,658.0,685.0,1110.0,1.0,937.0,557.0,1.0,9050.0,1152.0,1.0,799.0,1.0,1.0,1123.0,966.0,1.0,1.0,1.0,1947.0,836.0,2504.0,1.0,2281.0,1.0,4704.0,6689.0,1221.0,810.0,8438.0,1.0,795.0,1.0,2281.0,832.0,541.0,1.0,1.0,9050.0,647.0,1.0,1.0,1.0,1.0,1360.0,1.0,9262.0,,,1.0,,"POLYGON ((179.99999999999997 -17.016387999999885, 179.99999999999994 -16.926387999999893, 179.91555500000015 -16.926387999999893, 179.91555500000013 -17.016387999999885, 179.99999999999997 -17.016387999999885))"
192,192,0,FJI,82.75678060272169,2631.0,11285.0,2507.0,2008.0,11285.0,1023.0,557.0,1960.0,1.0,1.0,728.0,998.0,6689.0,667.0,8379.0,3590.0,550.0,9262.0,3558.0,4704.0,1151.0,915.0,701.0,1.0,1.0,1897.0,1.0,658.0,685.0,1110.0,1.0,937.0,557.0,1.0,9050.0,1152.0,1.0,799.0,1.0,1.0,1123.0,966.0,1.0,1.0,1.0,1947.0,836.0,2504.0,1.0,2281.0,1.0,4704.0,6689.0,1221.0,810.0,8438.0,1.0,795.0,1.0,2281.0,832.0,541.0,1.0,1.0,9050.0,647.0,1.0,1.0,1.0,1.0,1360.0,1.0,9262.0,,,1.0,,"POLYGON ((179.99999999999994 -16.926387999999893, 180 -16.836387999999886, 179.91555500000015 -16.836387999999886, 179.91555500000015 -16.926387999999893, 179.99999999999994 -16.926387999999893))"
193,193,0,FJI,83.05820690822267,2708.0,11075.0,2504.0,1984.0,11075.0,1057.0,566.0,1934.0,1.0,1.0,0.0,989.0,6588.0,673.0,8263.0,3522.0,550.0,9080.0,3493.0,4615.0,0.0,974.0,723.0,1.0,1.0,1877.0,0.0,664.0,691.0,1096.0,1.0,967.0,567.0,1.0,8911.0,0.0,1.0,831.0,0.0,1.0,1139.0,990.0,1.0,1.0,1.0,1928.0,843.0,2502.0,1.0,2303.0,1.0,4615.0,6588.0,1269.0,0.0,8312.0,1.0,822.0,1.0,2303.0,865.0,572.0,1.0,1.0,8911.0,650.0,1.0,1.0,1.0,1.0,1383.0,1.0,9080.0,,,,1.0,"POLYGON ((180 -16.206387999999887, 179.99999999999997 -16.11638799999989, 179.91555500000015 -16.11638799999989, 179.91555500000015 -16.206387999999887, 180 -16.206387999999887))"
194,194,0,FJI,88.37391769450939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((178.85249700000006 -16.542047999999905, 178.85249700000003 -16.452047999999905, 178.76249700000002 -16.452047999999905, 178.76249700000005 -16.542047999999905, 178.85249700000006 -16.542047999999905))"
195,195,0,FJI,88.01755467727983,2354.0,10983.0,0.0,0.0,9777.0,0.0,0.0,2866.0,189.0,0.0,0.0,1325.0,9270.0,715.0,8281.0,0.0,0.0,9009.0,0.0,0.0,0.0,1044.0,0.0,0.0,0.0,0.0,0.0,690.0,893.0,1349.0,2.0,0.0,0.0,0.0,9772.0,0.0,196.0,1124.0,0.0,0.0,0.0,0.0,0.0,208.0,502.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9680.0,1407.0,0.0,9268.0,408.0,0.0,0.0,0.0,0.0,737.0,0.0,1.0,9772.0,877.0,154.0,1.0,8.0,183.0,1705.0,0.0,8269.0,,,,1.0,"POLYGON ((177.18805300000002 -17.323775999999953, 177.18805299999997 -17.233775999999946, 177.098053 -17.233775999999946, 177.09805300000005 -17.323775999999953, 177.18805300000002 -17.323775999999953))"
196,196,0,FJI,88.31457136098153,2636.0,11139.0,2613.0,2015.0,11139.0,1050.0,575.0,1943.0,1.0,1.0,0.0,1018.0,6922.0,670.0,8401.0,3543.0,561.0,9140.0,3513.0,4573.0,0.0,941.0,719.0,1.0,1.0,1880.0,0.0,664.0,685.0,1119.0,1.0,956.0,575.0,1.0,9049.0,0.0,1.0,822.0,0.0,1.0,1149.0,987.0,1.0,1.0,1.0,1956.0,854.0,2610.0,1.0,2421.0,1.0,4573.0,6922.0,1255.0,0.0,8457.0,1.0,816.0,1.0,2421.0,855.0,552.0,1.0,1.0,9049.0,660.0,1.0,1.0,1.0,1.0,1393.0,1.0,9140.0,,,1.0,,"POLYGON ((179.96370300000007 -16.674724999999967, 179.96370300000007 -16.584724999999963, 179.87370300000006 -16.584724999999963, 179.87370300000012 -16.674724999999967, 179.96370300000007 -16.674724999999967))"
197,197,0,FJI,87.2026219592205,2833.0,7841.0,0.0,0.0,7841.0,0.0,0.0,2824.0,4.0,0.0,0.0,1550.0,9411.0,1048.0,9071.0,0.0,0.0,8581.0,0.0,0.0,0.0,1369.0,0.0,0.0,0.0,0.0,0.0,974.0,1069.0,1698.0,1.0,0.0,0.0,0.0,9326.0,0.0,1.0,1276.0,0.0,0.0,0.0,0.0,0.0,4.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9411.0,1746.0,0.0,9085.0,91.0,0.0,0.0,0.0,0.0,817.0,0.0,1.0,9326.0,1004.0,33.0,1.0,4.0,2.0,2172.0,0.0,8581.0,,,,1.0,"POLYGON ((-178.89138399999996 -18.993333999999887, -178.89138399999993 -18.903333999999887, -178.981384 -18.903333999999887, -178.9813839999999 -18.993333999999887, -178.89138399999996 -18.993333999999887))"
198,198,0,FJI,87.57053563305242,2058.0,7931.0,2577.0,2869.0,7931.0,965.0,550.0,2359.0,1.0,1.0,714.0,1011.0,9470.0,680.0,9088.0,3365.0,551.0,8674.0,3356.0,5050.0,1440.0,856.0,674.0,1.0,1.0,2223.0,1.0,673.0,696.0,1132.0,1.0,884.0,560.0,1.0,9430.0,1441.0,1.0,786.0,1.0,1.0,1109.0,977.0,1.0,1.0,1.0,2801.0,823.0,2577.0,1.0,2759.0,1.0,5050.0,9470.0,1173.0,821.0,9108.0,1.0,719.0,1.0,2759.0,806.0,579.0,1.0,1.0,9430.0,679.0,1.0,1.0,1.0,1.0,1386.0,1.0,8674.0,,,,1.0,"POLYGON ((-178.74944699999995 -18.258054999999956, -178.749447 -18.168054999999956, -178.839447 -18.168054999999956, -178.8394469999999 -18.258054999999956, -178.74944699999995 -18.258054999999956))"
199,199,0,FJI,87.80268391418632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-179.25668 -17.778851999999855, -179.25667999999993 -17.688851999999855, -179.34667999999996 -17.688851999999855, -179.34667999999994 -17.778851999999855, -179.25668 -17.778851999999855))"
200,200,0,FJI,88.01544170585284,2833.0,10857.0,0.0,0.0,10857.0,0.0,0.0,2858.0,2.0,0.0,0.0,1474.0,9587.0,957.0,9183.0,0.0,0.0,8918.0,0.0,0.0,0.0,1342.0,0.0,0.0,0.0,0.0,0.0,925.0,973.0,1606.0,1.0,0.0,0.0,0.0,9668.0,0.0,1.0,1237.0,0.0,0.0,0.0,0.0,0.0,4.0,193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9587.0,1698.0,0.0,9197.0,60.0,0.0,0.0,0.0,0.0,781.0,0.0,1.0,9668.0,941.0,19.0,1.0,3.0,1.0,2067.0,0.0,8918.0,,,,1.0,"POLYGON ((-178.9565089999999 -17.328307999999932, -178.95650899999998 -17.238307999999925, -179.04650899999996 -17.238307999999925, -179.0465089999999 -17.328307999999932, -178.9565089999999 -17.328307999999932))"
201,201,0,FJI,88.05730141035761,2833.0,10857.0,0.0,0.0,10857.0,0.0,0.0,2858.0,2.0,0.0,0.0,1474.0,9587.0,957.0,9183.0,0.0,0.0,8918.0,0.0,0.0,0.0,1342.0,0.0,0.0,0.0,0.0,0.0,925.0,973.0,1606.0,1.0,0.0,0.0,0.0,9668.0,0.0,1.0,1237.0,0.0,0.0,0.0,0.0,0.0,4.0,193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9587.0,1698.0,0.0,9197.0,60.0,0.0,0.0,0.0,0.0,781.0,0.0,1.0,9668.0,941.0,19.0,1.0,3.0,1.0,2067.0,0.0,8918.0,,,,1.0,"POLYGON ((-178.95650899999998 -17.238307999999936, -178.95650899999993 -17.148307999999933, -179.04650899999993 -17.148307999999933, -179.04650899999996 -17.238307999999936, -178.95650899999998 -17.238307999999936))"
202,202,0,FJI,88.22297146729373,2820.0,10894.0,0.0,0.0,10894.0,0.0,0.0,2854.3333333333335,1.0,0.0,0.0,1454.0,9544.333333333334,947.6666666666666,8878.666666666666,0.0,0.0,8930.333333333334,0.0,0.0,0.0,1288.6666666666667,0.0,0.0,0.0,0.0,0.0,925.3333333333334,965.3333333333334,1598.6666666666667,1.0,0.0,0.0,0.0,9707.666666666666,0.0,1.0,1207.3333333333333,0.0,0.0,0.0,0.0,0.0,8.333333333333334,251.33333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9544.333333333334,1621.6666666666667,0.0,9140.666666666666,116.33333333333333,0.0,0.0,0.0,0.0,775.6666666666666,0.0,1.0,9707.666666666666,916.3333333333334,44.333333333333336,1.0,1.0,1.6666666666666667,2054.0,0.0,8930.333333333334,,,2.0,1.0,"POLYGON ((-179.90999999999994 -16.877500999999913, -179.90999999999994 -16.787500999999903, -179.99999999999991 -16.787500999999903, -179.99999999999991 -16.877500999999913, -179.90999999999994 -16.877500999999913))"
203,203,0,FJI,88.26376111742886,2820.0,10896.0,0.0,0.0,10896.0,0.0,0.0,2853.6666666666665,1.0,0.0,0.0,1467.0,9543.333333333334,955.0,8880.0,0.0,0.0,8931.666666666666,0.0,0.0,0.0,1293.0,0.0,0.0,0.0,0.0,0.0,932.3333333333334,972.3333333333334,1608.6666666666667,1.0,0.0,0.0,0.0,9710.0,0.0,1.0,1215.0,0.0,0.0,0.0,0.0,0.0,9.0,265.3333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9543.333333333334,1629.3333333333333,0.0,9139.333333333334,128.0,0.0,0.0,0.0,0.0,779.0,0.0,1.0,9710.0,926.3333333333334,51.333333333333336,1.0,1.0,3.3333333333333335,2073.3333333333335,0.0,8930.333333333334,,,1.0,2.0,"POLYGON ((-179.81999999999996 -16.787500999999917, -179.81999999999996 -16.697500999999903, -179.9099999999999 -16.697500999999903, -179.90999999999994 -16.787500999999917, -179.81999999999996 -16.787500999999917))"
204,204,0,FJI,88.25586328589281,2820.0,10895.0,0.0,0.0,10895.0,0.0,0.0,2854.0,1.0,0.0,0.0,1469.0,9544.0,957.0,8881.0,0.0,0.0,8931.0,0.0,0.0,0.0,1294.0,0.0,0.0,0.0,0.0,0.0,934.0,974.0,1611.0,1.0,0.0,0.0,0.0,9709.0,0.0,1.0,1216.0,0.0,0.0,0.0,0.0,0.0,9.0,268.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9544.0,1631.0,0.0,9140.0,130.0,0.0,0.0,0.0,0.0,780.0,0.0,1.0,9709.0,928.0,53.0,1.0,1.0,4.0,2076.0,0.0,8927.0,,,,1.0,"POLYGON ((-179.7116509999999 -16.80496399999981, -179.711651 -16.71496399999981, -179.80165099999994 -16.71496399999981, -179.80165099999996 -16.80496399999981, -179.7116509999999 -16.80496399999981))"
205,205,0,FJI,88.37482967249576,2583.0,10909.0,2291.0,1901.0,10909.0,950.0,512.0,1924.0,1.0,1.0,674.0,943.0,6438.0,624.0,7723.0,3451.0,496.0,8323.0,3450.0,4691.0,1479.0,825.0,657.0,1.0,1.0,1853.0,1.0,622.0,641.0,1060.0,1.0,858.0,536.0,1.0,8751.0,1479.0,1.0,741.0,1.0,1.0,1031.0,918.0,1.0,1.0,1.0,1865.0,742.0,2291.0,1.0,2081.0,1.0,4691.0,6438.0,1102.0,764.0,7807.0,1.0,726.0,1.0,2084.0,760.0,518.0,1.0,1.0,8751.0,572.0,1.0,1.0,1.0,1.0,1291.0,1.0,8323.0,,,,1.0,"POLYGON ((-179.90999999999994 -16.54000099999996, -179.91 -16.45000099999995, -179.99999999999994 -16.45000099999995, -179.99999999999994 -16.54000099999996, -179.90999999999994 -16.54000099999996))"
206,206,0,FJI,88.19756038288196,2364.0,11006.0,0.0,0.0,9865.0,0.0,0.0,2863.0,197.0,0.0,0.0,1333.0,9163.0,697.0,8276.0,0.0,0.0,9024.0,0.0,0.0,0.0,1054.0,0.0,0.0,0.0,0.0,0.0,687.0,881.0,1369.0,1.0,0.0,0.0,0.0,9795.0,0.0,207.0,1157.0,0.0,0.0,0.0,0.0,0.0,201.0,512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9676.0,1421.0,0.0,9265.0,424.0,0.0,0.0,0.0,0.0,737.0,0.0,1.0,9795.0,880.0,149.0,1.0,12.0,192.0,1715.0,0.0,8295.0,,,,1.0,"POLYGON ((177.4722170000002 -16.933331999999837, 177.47221700000011 -16.843331999999837, 177.38221700000014 -16.843331999999837, 177.38221700000025 -16.933331999999837, 177.4722170000002 -16.933331999999837))"
207,207,0,FJI,88.08957090747471,2354.0,10990.0,0.0,0.0,9782.0,0.0,0.0,2865.0,190.0,0.0,0.0,1326.0,9265.0,715.0,8283.0,0.0,0.0,9013.0,0.0,0.0,0.0,1044.0,0.0,0.0,0.0,0.0,0.0,690.0,893.0,1350.0,2.0,0.0,0.0,0.0,9779.0,0.0,196.0,1124.0,0.0,0.0,0.0,0.0,0.0,208.0,503.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9676.0,1407.0,0.0,9263.0,409.0,0.0,0.0,0.0,0.0,737.0,0.0,1.0,9779.0,878.0,155.0,1.0,8.0,184.0,1705.0,0.0,8273.0,,,,1.0,"POLYGON ((177.27945300000016 -17.168611999999882, 177.2794530000002 -17.078611999999882, 177.1894530000002 -17.078611999999882, 177.18945300000019 -17.168611999999882, 177.27945300000016 -17.168611999999882))"
